EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_1329,c_11,m_3,c_9,c_11,0.9696,0.10306409
episode_1330,c_10,m_3,m_2,c_10,0.8779,0.5080096
episode_1331,c_3,m_3,c_2,m_3,0.9744,0.083615094
episode_1332,c_12,c_7,c_3,c_11,0.9785,0.06567236
episode_1332,c_12,c_7,c_3,c_11,0.9785,0.06299618
episode_1333,c_5,c_6,c_10,m_1,0.9801,0.062732786
episode_1334,c_10,c_1,c_2,c_8,0.9789,0.06282502
episode_1335,c_3,m_3,m_3,c_2,0.8396,0.6496077
episode_1336,c_8,m_1,m_1,c_2,0.9418,0.20686002
episode_1337,c_2,m_3,c_3,c_5,0.9699,0.09820371
episode_1338,c_4,c_9,c_2,c_8,0.9802,0.06480961
episode_1339,c_4,c_6,c_1,c_7,0.9782,0.06391668
episode_1340,c_11,c_8,c_2,c_7,0.9795,0.060077142
episode_1341,c_11,c_1,m_1,c_7,0.9724,0.09049202
episode_1342,c_3,c_5,c_7,m_3,0.9782,0.065281615
episode_1342,c_3,c_5,c_7,m_3,0.9803,0.05910885
episode_1343,c_8,m_3,c_11,c_6,0.9728,0.09606303
episode_1344,c_1,c_4,c_1,c_3,0.9806,0.06059594
episode_1345,m_2,c_7,c_9,c_7,0.9526,0.15663362
episode_1346,c_6,c_6,c_9,c_3,0.9797,0.06063987
episode_1347,c_11,s,-,-,0.9599,0.13573883
episode_1347,c_11,s,-,-,0.9608,0.1349148
episode_1348,c_12,c_9,c_12,c_11,0.98,0.05878454
episode_1349,c_1,c_3,c_3,c_8,0.9813,0.05784141
episode_1350,c_10,m_3,c_11,s,0.9573,0.145625
episode_1351,c_2,c_9,m_3,c_8,0.9814,0.0620998
episode_1352,c_3,c_4,c_8,m_3,0.9792,0.06397098
episode_1353,c_2,m_2,c_1,s,0.9669,0.10810112
episode_1354,c_3,c_6,c_1,m_1,0.9765,0.06835771
episode_1355,c_9,c_7,c_7,c_2,0.981,0.05873937
episode_1356,c_8,m_3,c_3,c_1,0.9691,0.10149726
episode_1357,c_9,c_10,c_8,c_11,0.98,0.05998618
episode_1358,c_9,c_5,c_8,c_2,0.9801,0.06029419
episode_1359,c_9,c_7,c_8,m_2,0.979,0.064006805
episode_1360,c_9,c_4,s,-,0.9772,0.072473556
episode_1361,c_9,c_12,c_9,c_4,0.9785,0.06449874
episode_1362,c_10,c_10,c_5,c_6,0.981,0.060498532
episode_1363,c_4,c_9,c_2,c_8,0.9802,0.06480961
episode_1364,c_7,c_9,c_5,c_12,0.9808,0.059703916
episode_1365,c_1,c_5,c_10,c_9,0.9801,0.060563233
episode_1366,c_9,c_3,c_10,m_2,0.9794,0.064241014
episode_1367,c_11,c_2,c_3,c_3,0.9817,0.058106717
episode_1368,c_1,c_2,c_4,c_10,0.9785,0.065485075
episode_1369,c_5,c_7,c_11,c_5,0.9805,0.05910269
episode_1370,c_12,c_6,c_6,c_6,0.9807,0.06161135
episode_1371,c_12,c_5,c_1,s,0.9821,0.06422229
episode_1372,c_11,m_3,m_3,c_9,0.7632,1.0506766
episode_1373,c_12,m_3,c_9,c_1,0.9744,0.081267454
episode_1374,c_9,c_4,c_6,c_7,0.98,0.059731085
episode_1375,c_1,c_2,c_8,c_8,0.9809,0.05758982
episode_1376,c_4,c_11,m_2,m_1,0.9746,0.082529165
episode_1377,c_6,m_3,s,-,0.9668,0.118063696
episode_1378,c_3,c_8,c_6,c_6,0.9793,0.06414676
episode_1379,c_3,c_3,c_4,c_10,0.9789,0.06400194
episode_1380,c_5,c_11,c_5,m_2,0.9811,0.058560528
episode_1381,c_5,c_4,c_2,c_7,0.9809,0.060670376
episode_1382,c_5,m_1,c_2,c_10,0.9687,0.10541355
episode_1383,c_10,m_2,c_8,c_9,0.9629,0.12050751
episode_1384,c_11,c_7,s,-,0.9765,0.07292786
episode_1385,c_2,m_3,c_7,c_8,0.9699,0.10103046
episode_1386,c_2,c_4,c_10,c_8,0.9817,0.05687258
episode_1387,c_10,c_12,c_3,s,0.9806,0.06596066
episode_1388,m_1,m_1,c_9,m_2,0.8289,0.5391051
episode_1389,c_8,m_3,c_11,c_6,0.9728,0.09606303
episode_1390,c_5,c_6,m_3,s,0.9822,0.059985485
episode_1391,c_4,c_8,c_6,c_9,0.9793,0.061797094
episode_1392,c_11,c_6,c_4,c_3,0.9797,0.06114056
episode_1393,c_10,c_12,c_3,s,0.9806,0.06596066
episode_1394,c_1,c_11,c_2,c_1,0.9808,0.05980442
episode_1395,c_5,c_7,s,-,0.9758,0.07535529
episode_1395,c_5,c_7,s,-,0.9771,0.07350419
episode_1396,c_5,c_6,c_5,c_10,0.9795,0.06328936
episode_1397,c_8,m_1,s,-,0.9495,0.17415646
episode_1397,c_8,m_1,s,-,0.9492,0.17625956
episode_1398,c_10,c_7,m_2,c_8,0.9709,0.095290676
episode_1399,c_12,c_6,s,-,0.9772,0.074119575
episode_1399,c_12,c_6,s,-,0.9777,0.07299524
episode_1399,c_12,c_6,s,-,0.9768,0.07466102
episode_1400,c_6,c_6,c_9,c_3,0.9797,0.06063987
episode_1401,c_6,m_3,c_12,m_2,0.9743,0.0865908
episode_1402,c_3,c_11,c_12,m_2,0.9815,0.061485454
episode_1403,c_1,c_5,c_7,m_3,0.9809,0.061584514
episode_1404,c_9,c_4,c_5,c_4,0.9801,0.060629748
episode_1405,c_4,c_5,c_9,c_9,0.9816,0.059442304
episode_1406,c_2,c_8,c_8,s,0.9783,0.06615702
episode_1407,c_12,c_12,c_5,c_12,0.9796,0.06128061
episode_1408,c_12,c_1,c_12,c_9,0.9786,0.063328125
episode_1409,c_9,c_9,c_3,c_11,0.9797,0.061802506
episode_1410,c_10,c_12,c_7,m_2,0.9783,0.065340616
episode_1411,c_4,c_6,c_9,c_10,0.9808,0.058221444
episode_1412,c_7,c_9,c_7,c_8,0.9796,0.059836175
episode_1413,c_9,c_9,c_1,s,0.9772,0.07091956
episode_1414,c_7,c_1,c_7,c_4,0.9804,0.059849788
episode_1415,c_2,c_2,c_2,c_2,0.9787,0.06430438
episode_1416,c_5,m_2,c_3,c_10,0.9671,0.10624687
episode_1417,c_8,c_6,c_2,m_3,0.98,0.06261263
episode_1418,c_10,c_4,s,-,0.9764,0.07540969
episode_1419,c_12,c_10,m_2,c_8,0.9724,0.089712836
episode_1420,c_4,c_2,c_11,s,0.9804,0.061388765
episode_1421,c_7,c_9,m_3,c_4,0.9818,0.058626465
episode_1422,c_7,c_4,c_8,m_2,0.9812,0.058605887
episode_1423,c_2,c_4,c_3,c_6,0.9801,0.059031848
episode_1424,c_11,c_2,c_3,c_3,0.9817,0.058106717
episode_1425,c_12,c_12,c_3,m_3,0.9806,0.05921581
episode_1426,c_3,c_3,c_6,m_1,0.9788,0.06443244
episode_1427,c_7,m_2,m_1,s,0.9279,0.26352653
episode_1428,c_8,c_5,c_9,m_3,0.9808,0.059427653
episode_1429,c_11,c_11,m_1,c_11,0.9729,0.087484956
episode_1430,c_2,c_4,c_5,m_2,0.9812,0.057710864
episode_1431,m_1,c_12,m_2,m_1,0.9481,0.17785974
episode_1432,c_2,c_12,c_2,c_8,0.9811,0.059067648
episode_1433,c_4,c_9,c_7,c_8,0.9798,0.060555227
episode_1434,c_7,c_10,c_2,m_2,0.9803,0.058500737
episode_1435,c_3,m_3,c_8,s,0.974,0.08378981
episode_1436,c_4,c_4,c_6,c_9,0.9808,0.057059724
episode_1437,c_5,c_8,c_5,c_11,0.98,0.062338933
episode_1438,c_6,c_10,c_12,m_1,0.9798,0.06313086
episode_1439,c_9,c_2,c_3,m_3,0.9779,0.06624469
episode_1440,c_9,m_3,c_5,c_2,0.9728,0.08645671
episode_1440,c_9,m_3,c_5,c_2,0.9742,0.086971045
episode_1441,c_12,c_12,c_6,s,0.9742,0.07693669
episode_1442,c_8,m_3,c_10,c_5,0.9672,0.10918498
episode_1443,c_10,m_3,c_1,c_4,0.9524,0.16296378
episode_1444,c_1,c_6,c_4,c_11,0.979,0.061356515
episode_1445,c_7,c_6,c_2,m_2,0.9807,0.05900317
episode_1446,c_10,c_1,c_4,c_11,0.9794,0.058482286
episode_1447,c_11,c_2,c_8,m_3,0.979,0.06407128
episode_1448,c_1,c_3,c_2,c_6,0.9794,0.061006427
episode_1449,c_5,c_1,c_5,m_1,0.9789,0.063713565
episode_1450,c_9,c_7,c_1,c_11,0.9807,0.05995989
episode_1451,c_4,c_3,m_1,m_2,0.974,0.084995
episode_1452,c_5,c_2,c_4,c_12,0.9805,0.06056689
episode_1453,c_3,c_4,c_1,c_9,0.9793,0.062211942
episode_1454,c_11,c_10,c_4,m_1,0.981,0.061398398
episode_1455,c_2,c_1,c_6,c_11,0.981,0.059737373
episode_1456,c_7,c_11,c_8,c_4,0.9802,0.060891315
episode_1457,c_9,c_4,c_9,c_12,0.9806,0.05963483
episode_1458,c_8,m_1,m_2,c_6,0.9579,0.15273178
episode_1459,c_8,c_1,c_8,c_12,0.9792,0.065154456
episode_1460,c_1,c_9,c_8,c_3,0.9806,0.05785024
episode_1461,c_5,c_1,c_9,c_10,0.9808,0.060960576
episode_1462,c_6,c_12,c_10,c_1,0.9784,0.063226536
episode_1463,c_10,c_12,s,-,0.9777,0.072886966
episode_1463,c_10,c_12,s,-,0.9784,0.071574606
episode_1463,c_10,c_12,s,-,0.9769,0.072449245
episode_1464,c_4,c_5,m_1,c_12,0.9729,0.0910274
episode_1465,c_5,c_6,c_10,m_1,0.9801,0.062732786
episode_1466,c_7,c_8,m_2,m_2,0.9742,0.082429126
episode_1467,c_1,c_8,c_5,c_11,0.979,0.06427951
episode_1468,c_12,c_7,c_8,c_1,0.9781,0.06450724
episode_1469,c_7,c_11,c_3,c_9,0.9797,0.06132094
episode_1470,c_9,c_8,s,-,0.9754,0.07415268
episode_1471,m_3,c_3,s,-,0.8416,0.50169194
episode_1472,c_6,c_4,s,-,0.9764,0.07490824
episode_1472,c_6,c_4,s,-,0.9768,0.072690554
episode_1472,c_6,c_4,s,-,0.9761,0.0745022
episode_1473,c_3,m_3,c_2,m_3,0.9744,0.083615094
episode_1474,c_5,c_10,m_2,c_5,0.9699,0.09268928
episode_1475,c_6,c_9,c_4,c_10,0.9793,0.06296176
episode_1476,c_7,m_3,c_6,m_2,0.9552,0.15919858
episode_1477,c_2,c_12,c_1,m_2,0.9798,0.062227063
episode_1478,c_9,c_4,c_5,c_4,0.9801,0.060629748
episode_1479,c_4,c_8,c_8,s,0.9791,0.06165601
episode_1480,c_3,c_11,c_4,m_1,0.9785,0.06389569
episode_1481,c_3,c_8,c_11,c_9,0.9796,0.06389948
episode_1482,c_2,m_2,c_10,c_6,0.9661,0.10719956
episode_1483,c_10,c_5,m_2,s,0.9731,0.08403248
episode_1484,c_1,c_11,c_2,c_1,0.9808,0.05980442
episode_1485,c_3,c_9,m_1,c_3,0.973,0.08686389
episode_1486,c_6,c_4,c_12,c_11,0.9787,0.062804654
episode_1487,c_12,c_2,c_3,m_3,0.9796,0.062112886
episode_1488,c_10,c_12,s,-,0.9777,0.072886966
episode_1488,c_10,c_12,s,-,0.9784,0.071574606
episode_1488,c_10,c_12,s,-,0.9769,0.072449245
episode_1489,c_1,c_2,c_5,c_10,0.9809,0.05807766
episode_1490,c_6,c_10,c_12,m_1,0.9798,0.06313086
episode_1491,c_10,c_10,c_7,c_11,0.98,0.05867622
episode_1492,c_10,c_12,c_2,c_9,0.9795,0.061871637
episode_1493,c_2,c_1,c_12,c_8,0.9796,0.05998253
episode_1494,c_5,m_1,m_1,c_7,0.9412,0.20761774
episode_1495,c_2,c_6,c_5,c_11,0.9816,0.062198777
episode_1496,c_1,c_8,m_3,c_10,0.9798,0.06695761
episode_1497,c_5,c_1,m_1,c_4,0.9706,0.09250441
episode_1498,c_11,m_1,m_1,s,0.9377,0.21410954
episode_1499,c_12,c_8,c_7,c_7,0.9806,0.059777163
episode_1500,c_12,c_6,c_4,c_12,0.9798,0.06070218
episode_1501,c_4,c_2,c_4,c_5,0.9801,0.061482407
episode_1502,c_9,c_10,c_5,c_12,0.9799,0.06176462
episode_1503,c_6,c_11,c_12,c_5,0.979,0.0628348
episode_1504,c_8,m_3,c_12,c_4,0.9715,0.09778714
episode_1505,m_2,m_3,c_10,c_4,0.282,1.9378843
episode_1506,c_7,c_5,c_12,c_8,0.9791,0.05942589
episode_1507,c_8,m_3,m_3,c_4,0.789,1.0458306
episode_1508,c_11,c_6,c_12,c_2,0.9813,0.05710853
episode_1509,c_6,c_9,c_3,c_7,0.9788,0.06665273
episode_1510,c_1,m_2,c_5,m_3,0.9639,0.12131953
episode_1511,m_2,c_11,c_5,m_3,0.9519,0.15659708
episode_1512,c_3,c_8,c_2,m_3,0.9788,0.06500121
episode_1513,c_1,c_5,s,-,0.9765,0.07368619
episode_1514,c_5,c_10,c_3,c_12,0.9808,0.06327438
episode_1515,c_1,c_5,c_8,c_2,0.9814,0.05942222
episode_1516,c_4,c_8,c_11,s,0.9775,0.072072044
episode_1517,c_2,c_8,c_11,m_2,0.9813,0.059513547
episode_1518,c_2,c_6,c_10,m_1,0.9809,0.06033196
episode_1519,c_9,c_8,m_2,m_2,0.9731,0.087615274
episode_1520,c_4,c_4,c_3,c_11,0.9792,0.061372533
episode_1521,c_6,c_5,c_5,c_5,0.9789,0.06509986
episode_1522,c_12,m_2,m_3,c_9,0.9492,0.2054983
episode_1523,c_5,m_3,c_4,c_5,0.9614,0.13213404
episode_1524,c_12,c_1,m_3,c_7,0.9763,0.07803334
episode_1525,c_8,c_6,c_6,c_8,0.9816,0.05787874
episode_1526,c_3,c_4,s,-,0.9754,0.077086404
episode_1526,c_3,c_4,s,-,0.9763,0.07313987
episode_1527,m_3,c_10,c_7,c_7,0.871,0.39012048
episode_1528,c_10,m_2,c_8,c_9,0.9629,0.12050751
episode_1529,c_5,c_12,c_3,c_11,0.9788,0.059736293
episode_1530,c_9,m_1,c_7,c_4,0.9687,0.107610956
episode_1531,c_1,m_2,c_8,m_1,0.9649,0.11549397
episode_1532,c_8,m_1,m_3,c_12,0.9535,0.17581429
episode_1533,c_11,c_8,c_2,c_7,0.9795,0.060077142
episode_1534,c_4,m_3,c_7,c_10,0.9606,0.14095952
episode_1535,m_2,c_4,c_2,c_8,0.951,0.1614112
episode_1536,c_5,c_6,c_10,m_1,0.9801,0.062732786
episode_1537,c_6,c_8,c_4,c_12,0.9779,0.066782966
episode_1538,m_2,c_11,c_11,c_5,0.953,0.155157
episode_1539,c_12,c_9,c_10,c_3,0.9793,0.06395657
episode_1540,c_12,c_12,c_6,s,0.9742,0.07693669
episode_1541,m_1,m_2,c_4,c_5,0.7667,0.7565649
episode_1542,c_11,c_8,c_12,m_3,0.9789,0.06326187
episode_1543,c_7,c_1,c_7,c_1,0.982,0.057078283
episode_1544,c_4,c_7,c_3,c_6,0.9809,0.060591064
episode_1544,c_4,c_7,c_3,c_6,0.9811,0.058310676
episode_1545,c_2,c_4,c_3,c_6,0.9801,0.059031848
episode_1546,c_1,m_1,s,-,0.9452,0.18321072
episode_1546,c_1,m_1,s,-,0.9448,0.18632749
episode_1547,c_3,c_5,c_2,c_4,0.9815,0.060014833
episode_1548,c_3,c_9,s,-,0.9752,0.07465463
episode_1549,c_8,c_9,c_1,c_12,0.9789,0.0635474
episode_1550,c_3,m_1,c_7,c_4,0.9676,0.10543926
episode_1551,c_12,m_1,m_1,c_11,0.9517,0.17244077
episode_1551,c_12,m_1,m_1,c_11,0.9502,0.17835413
episode_1552,c_1,c_4,c_9,c_7,0.9812,0.057858128
episode_1553,c_11,c_6,c_12,c_6,0.9794,0.063087195
episode_1554,c_1,c_5,s,-,0.9765,0.07368619
episode_1555,c_1,c_5,c_8,c_2,0.9814,0.05942222
episode_1556,c_12,c_10,c_7,s,0.9763,0.074690886
episode_1557,c_2,c_5,m_3,c_8,0.979,0.070527315
episode_1558,c_7,c_1,c_5,c_2,0.9813,0.058283623
episode_1559,c_10,c_5,c_10,c_1,0.9815,0.05653784
episode_1560,c_7,c_11,c_3,c_6,0.9761,0.069953024
episode_1561,c_1,c_5,c_10,m_3,0.9815,0.060107827
episode_1562,c_7,m_3,c_5,c_7,0.9544,0.1534283
episode_1563,c_11,m_2,c_10,s,0.9665,0.11248596
episode_1564,c_10,m_1,c_9,c_11,0.9655,0.110870495
episode_1565,c_5,m_2,c_3,c_10,0.9671,0.10624687
episode_1566,c_11,c_3,m_1,s,0.9772,0.07398213
episode_1567,c_1,c_6,s,-,0.9762,0.071903825
episode_1568,c_11,m_2,m_1,c_5,0.9489,0.18544194
episode_1569,c_6,m_2,c_8,c_12,0.9671,0.108704805
episode_1570,c_5,c_9,s,-,0.9775,0.07472326
episode_1570,c_5,c_9,s,-,0.9769,0.07257775
episode_1571,c_7,c_6,c_2,m_2,0.9807,0.05900317
episode_1572,c_5,c_5,c_10,c_4,0.9802,0.05921455
episode_1573,c_9,m_2,c_4,c_12,0.9712,0.099743985
episode_1574,c_6,c_9,c_4,m_2,0.9789,0.06457114
episode_1575,c_5,c_7,c_12,m_2,0.9802,0.06183349
episode_1576,c_4,c_6,c_9,c_10,0.9808,0.058221444
episode_1577,c_10,c_5,c_7,m_3,0.9806,0.05937302
episode_1578,c_10,c_1,m_2,c_2,0.9704,0.09924541
episode_1579,c_2,c_2,c_4,c_1,0.9799,0.06321443
episode_1580,c_2,c_4,c_3,c_11,0.9814,0.059622183
episode_1581,c_11,c_6,c_12,c_6,0.9794,0.063087195
episode_1582,c_1,c_7,c_6,m_1,0.9812,0.05928835
episode_1583,c_9,c_7,c_10,c_5,0.9786,0.063212834
episode_1584,c_2,c_5,c_2,c_2,0.9783,0.062399056
episode_1585,c_5,c_4,c_4,c_11,0.9802,0.060923323
episode_1586,c_9,c_6,c_11,c_6,0.9811,0.06269971
episode_1587,c_3,c_7,c_10,m_2,0.9806,0.06133979
episode_1588,c_9,c_2,c_1,m_2,0.9787,0.064974435
episode_1589,c_3,c_6,c_8,c_9,0.9797,0.06211113
episode_1590,c_1,c_11,c_5,c_2,0.9805,0.060178496
episode_1591,c_4,c_2,m_3,c_3,0.9798,0.0665236
episode_1592,c_5,c_12,s,-,0.9772,0.07202849
episode_1593,c_5,c_8,c_10,c_6,0.9814,0.059535082
episode_1594,c_5,c_7,s,-,0.9758,0.07535529
episode_1594,c_5,c_7,s,-,0.9771,0.07350419
episode_1595,c_11,c_7,s,-,0.9765,0.07292786
episode_1596,c_9,c_10,c_11,c_12,0.9795,0.06478582
episode_1597,m_2,c_4,c_2,c_8,0.951,0.1614112
episode_1598,c_11,c_9,c_2,c_11,0.9801,0.05990994
episode_1599,c_7,c_1,c_2,m_2,0.9812,0.05839805
episode_1600,c_5,c_10,c_9,c_5,0.9796,0.06399961
episode_1601,c_7,c_10,c_2,m_2,0.9803,0.058500737
episode_1602,c_5,c_9,c_10,c_11,0.9801,0.06020983
episode_1603,c_7,c_1,c_12,c_3,0.9806,0.059634503
episode_1604,c_4,m_1,c_10,c_2,0.9674,0.11084886
episode_1605,c_7,c_12,c_10,c_11,0.9799,0.06222257
episode_1606,m_1,c_11,c_5,c_1,0.9576,0.14350304
episode_1607,c_6,c_7,c_9,c_8,0.9794,0.06207581
episode_1608,c_3,c_4,c_11,c_4,0.9798,0.06180265
episode_1609,c_10,m_3,c_2,m_2,0.9573,0.14564282
episode_1610,c_6,c_1,c_1,c_3,0.9795,0.063610345
episode_1611,c_3,c_8,s,-,0.9759,0.0765859
episode_1612,c_6,c_4,c_11,m_3,0.9809,0.06004023
episode_1613,m_1,c_7,c_12,c_8,0.9578,0.13867632
episode_1614,c_7,c_1,c_8,c_12,0.981,0.0573591
episode_1615,c_12,c_11,m_3,c_4,0.9799,0.06859865
episode_1616,c_7,c_10,c_1,c_2,0.9817,0.059192676
episode_1617,c_12,c_7,c_1,c_1,0.9813,0.0615534
episode_1618,c_7,c_1,c_5,c_2,0.9813,0.058283623
episode_1619,c_9,m_3,s,-,0.9668,0.11862636
episode_1619,c_9,m_3,s,-,0.965,0.12245402
episode_1619,c_9,m_3,s,-,0.9654,0.12065855
episode_1620,c_9,m_1,c_10,c_4,0.9677,0.10693857
episode_1621,c_11,c_5,c_7,c_7,0.9797,0.05966774
episode_1622,m_1,m_1,c_9,m_2,0.8289,0.5391051
episode_1623,c_12,c_8,c_4,c_7,0.9796,0.06365447
episode_1624,c_3,c_8,c_6,c_6,0.9793,0.06414676
episode_1625,c_1,c_6,c_8,m_1,0.9798,0.06154702
episode_1626,c_11,c_10,m_3,s,0.9764,0.081299715
episode_1627,c_9,c_1,c_3,c_1,0.9788,0.06505774
episode_1628,c_5,c_2,c_8,s,0.98,0.061623175
episode_1629,c_12,c_8,c_1,c_8,0.9802,0.06202762
episode_1630,c_7,c_10,m_3,c_7,0.9732,0.09098357
episode_1631,c_4,c_1,c_4,m_1,0.9808,0.056871492
episode_1632,m_3,c_10,c_11,c_11,0.8738,0.3811411
episode_1633,m_1,c_9,c_8,c_8,0.9575,0.14548953
episode_1634,c_11,c_6,c_8,m_2,0.9804,0.06349756
episode_1635,c_5,c_2,m_1,c_11,0.9717,0.08855948
episode_1636,c_6,m_2,c_1,s,0.9706,0.096609406
episode_1637,c_4,c_6,c_8,c_2,0.9816,0.05798592
episode_1638,c_1,m_3,c_6,c_2,0.9582,0.14309336
episode_1639,c_7,c_5,s,-,0.9784,0.07240082
episode_1639,c_7,c_5,s,-,0.9779,0.06987904
episode_1640,c_5,c_8,c_11,c_9,0.9794,0.06671521
episode_1641,c_10,c_5,c_5,c_6,0.9793,0.064156175
episode_1642,c_5,m_2,c_8,c_3,0.9696,0.1037102
episode_1643,c_6,m_1,c_5,c_12,0.9675,0.10871377
episode_1644,c_10,c_10,c_10,c_10,0.9798,0.06076517
episode_1645,c_1,c_10,s,-,0.9774,0.07518652
episode_1646,c_6,c_1,c_12,c_3,0.9791,0.06551302
episode_1646,c_6,c_1,c_12,c_3,0.9791,0.06429387
episode_1647,c_5,c_7,c_5,m_1,0.9802,0.059136324
episode_1648,c_4,m_2,m_3,m_1,0.8736,0.5207336
episode_1649,c_1,c_12,s,-,0.9765,0.07140053
episode_1650,c_4,c_7,c_10,c_3,0.9805,0.060050048
episode_1651,c_2,c_8,m_3,c_4,0.9807,0.06647137
episode_1652,c_10,c_3,c_11,c_11,0.9799,0.062066056
episode_1653,c_11,c_5,c_7,c_11,0.9808,0.061434437
episode_1654,c_4,c_8,c_8,s,0.9791,0.06165601
episode_1655,c_11,c_8,c_12,c_7,0.9798,0.059223916
episode_1656,c_7,c_8,c_11,c_2,0.9794,0.064942494
episode_1656,c_7,c_8,c_11,c_2,0.9802,0.060548585
episode_1657,c_6,c_4,c_8,c_5,0.9792,0.06480693
episode_1658,c_12,c_2,c_9,c_12,0.9796,0.06467728
episode_1659,c_12,c_12,c_10,c_5,0.9798,0.06083372
episode_1660,c_3,c_3,c_6,m_1,0.9788,0.06443244
episode_1661,c_8,c_4,s,-,0.9756,0.07430906
episode_1661,c_8,c_4,s,-,0.9761,0.07588264
episode_1662,c_9,c_6,c_8,c_12,0.9798,0.06462172
episode_1663,c_11,c_2,c_8,c_10,0.9803,0.06196759
episode_1664,c_1,m_3,c_11,c_2,0.9594,0.13460115
episode_1665,c_2,m_3,c_4,c_10,0.9709,0.0996864
episode_1666,c_12,m_3,c_6,c_8,0.9742,0.083636194
episode_1667,c_3,c_4,c_11,c_4,0.9798,0.06180265
episode_1668,c_5,c_1,m_3,m_1,0.9721,0.09312493
episode_1669,c_8,c_11,c_7,m_3,0.9791,0.062475126
episode_1670,c_7,c_10,m_3,c_1,0.975,0.089663014
episode_1671,c_4,s,-,-,0.9588,0.14197478
episode_1671,c_4,s,-,-,0.9584,0.14299645
episode_1671,c_4,s,-,-,0.9587,0.13953258
episode_1672,m_3,c_8,c_11,c_4,0.8693,0.3907461
episode_1673,c_6,c_11,c_12,c_5,0.979,0.0628348
episode_1674,c_12,c_3,c_2,c_2,0.979,0.06435563
episode_1675,c_12,c_5,c_8,c_4,0.9788,0.06616931
episode_1676,c_2,m_2,s,-,0.9553,0.15493575
episode_1676,c_2,m_2,s,-,0.9533,0.16394566
episode_1676,c_2,m_2,s,-,0.9555,0.15514562
episode_1677,c_5,c_12,s,-,0.9772,0.07202849
episode_1678,c_4,c_1,c_4,c_9,0.981,0.060862795
episode_1679,c_4,c_9,c_4,c_12,0.9791,0.06377165
episode_1680,c_4,c_9,m_3,c_5,0.9809,0.062013682
episode_1680,c_4,c_9,m_3,c_5,0.9815,0.060449053
episode_1681,c_4,c_5,c_9,s,0.9792,0.06496999
episode_1682,c_11,c_1,s,-,0.9765,0.07349411
episode_1682,c_11,c_1,s,-,0.9761,0.0747213
episode_1683,c_5,c_2,c_1,c_6,0.9803,0.061426476
episode_1684,m_3,c_2,c_5,s,0.842,0.49806103
episode_1685,c_4,c_6,m_1,c_9,0.972,0.09117287
episode_1686,c_11,c_12,c_9,c_9,0.9801,0.06423796
episode_1687,c_9,c_7,s,-,0.9772,0.07468819
episode_1687,c_9,c_7,s,-,0.9766,0.07252472
episode_1688,c_2,c_5,s,-,0.9766,0.07001902
episode_1689,c_5,c_6,c_1,c_6,0.9825,0.0584869
episode_1690,c_6,c_4,s,-,0.9764,0.07490824
episode_1690,c_6,c_4,s,-,0.9768,0.072690554
episode_1690,c_6,c_4,s,-,0.9761,0.0745022
episode_1691,c_4,c_11,c_9,c_11,0.9805,0.059936132
episode_1692,c_11,c_2,s,-,0.9771,0.07348767
episode_1693,c_7,c_10,c_3,c_3,0.9804,0.05986701
episode_1694,c_6,m_2,c_4,c_1,0.9657,0.10861675
episode_1695,c_11,c_7,c_1,c_2,0.9805,0.0612563
episode_1696,c_9,m_1,c_5,c_7,0.9679,0.10954981
episode_1697,c_6,c_6,c_5,c_4,0.9777,0.0679675
episode_1698,c_8,c_10,c_2,c_11,0.9808,0.059860814
episode_1699,c_3,c_7,c_8,c_4,0.9806,0.06087501
episode_1700,c_2,c_1,m_2,c_8,0.9705,0.095798284
episode_1701,c_7,c_3,c_3,m_1,0.9792,0.064038515
episode_1702,c_11,c_7,c_5,c_10,0.9804,0.057973567
episode_1703,c_5,c_1,c_11,c_12,0.9816,0.057663236
episode_1704,c_1,c_8,c_9,c_5,0.9809,0.058377888
episode_1705,c_7,c_1,c_12,c_3,0.9806,0.059634503
episode_1706,c_6,c_4,c_12,m_2,0.9783,0.06382814
episode_1707,c_12,c_3,c_4,c_1,0.9798,0.061871763
episode_1708,c_7,c_7,c_9,c_11,0.9815,0.05698677
episode_1709,c_10,m_3,c_11,s,0.9573,0.145625
episode_1710,c_7,c_12,c_7,c_3,0.9812,0.05906431
episode_1711,c_10,c_5,m_2,c_3,0.9725,0.08849645
episode_1712,c_7,m_2,c_5,c_6,0.9649,0.115992256
episode_1713,c_4,c_2,c_6,c_12,0.9803,0.060191534
episode_1714,c_4,m_1,c_2,c_4,0.9678,0.10992761
episode_1715,m_1,c_6,c_8,c_10,0.9579,0.14375664
episode_1716,c_3,c_6,c_8,c_9,0.9797,0.06211113
episode_1717,c_5,c_1,c_11,m_1,0.9802,0.060365256
episode_1718,c_6,c_4,c_9,c_12,0.9792,0.06254863
episode_1719,c_8,m_3,c_11,c_6,0.9728,0.09606303
episode_1720,c_8,c_11,c_7,m_2,0.9797,0.05951972
episode_1721,c_3,c_11,c_4,m_1,0.9785,0.06389569
episode_1722,c_8,c_7,c_1,c_8,0.981,0.05965324
episode_1723,c_9,c_7,c_1,c_11,0.9807,0.05995989
episode_1724,c_2,c_10,c_3,c_3,0.9809,0.05932076
episode_1725,c_10,c_12,c_2,m_2,0.9794,0.062177714
episode_1726,c_7,c_3,c_6,c_1,0.9817,0.05931534
